Date,Risk-On_Probability,Late-Cycle_Probability,Transitional_Probability,Risk-Off_Probability,Post-Shock_Probability,Dominant_Regime,Confidence,Entropy,Uncertainty,Conformal_90_Set,CalibratedProxy_Risk-On_Probability,CalibratedProxy_Late-Cycle_Probability,CalibratedProxy_Transitional_Probability,CalibratedProxy_Risk-Off_Probability,CalibratedProxy_Post-Shock_Probability,CalibratedProxy_Dominant_Regime,CalibratedProxy_Confidence,CalibratedProxy_Entropy,CalibratedProxy_90_Set
2011-01-04,4.4212892688332295e-24,7.852947870688193e-13,0.9999999999940512,0.0,5.163550542940823e-12,Transitional,0.9999999999940512,1.5947575046732708e-10,9.908785498046166e-11,{Transitional},2.1544321421207629e-07,2.1544321421207629e-07,0.9999988173611141,2.1544321421207629e-07,5.363092433994108e-07,Transitional,0.9999988173611141,1.8847691071489457e-05,{Transitional}
2011-01-05,4.624296326156615e-24,2.414960224135448e-13,0.9999999999847624,0.0,1.499595095846874e-11,Transitional,0.9999999999847624,3.93637670550156e-10,2.4458083627147917e-10,{Transitional},2.1544312083524253e-07,2.1544312083524253e-07,0.9999983839390848,2.1544312083524253e-07,9.697315527628551e-07,Transitional,0.9999983839390848,2.496472019261548e-05,{Transitional}
2011-01-06,9.051080423420732e-27,1.7231318914301874e-13,0.9999999999269994,0.0,7.282829450122233e-11,Transitional,0.9999999999269994,1.7757660290250343e-09,1.1033454694374514e-09,{Transitional},2.1544282710208945e-07,2.1544282710208945e-07,0.999997020518471,2.1544282710208945e-07,2.33315304769341e-06,Transitional,0.999997020518471,4.31579881148416e-05,{Transitional}
2011-01-07,5.292368986881613e-29,2.026070693754221e-13,0.9999999999639896,0.0,3.580768391976486e-11,Transitional,0.9999999999639896,9.008620561916825e-10,5.597370667310964e-10,{Transitional},2.1544299092704074e-07,2.1544299092704074e-07,0.9999977809470856,2.1544299092704074e-07,1.572723941589647e-06,Transitional,0.9999977809470856,3.315640376307372e-05,{Transitional}
2011-01-10,1.8310722407813637e-21,2.68961193381662e-12,0.9999999999969844,0.0,3.261164313316868e-13,Transitional,0.9999999999969844,8.173998158834598e-11,5.078790611109883e-11,{Transitional},2.154432493325797e-07,3.732925716704322e-07,0.9999989803776801,2.154432493325797e-07,2.154432493325797e-07,Transitional,0.9999989803776801,1.6466213019807114e-05,{Transitional}
2011-01-11,1.2033776344877312e-33,1.4144702341592595e-09,0.9999999851070884,0.0,1.347844123752614e-08,Transitional,0.9999999851070884,2.8797054210707244e-07,1.7892615793519381e-07,{Transitional},2.154316272064054e-07,1.212381659044128e-05,0.999945026974897,2.154316272064054e-07,4.241834525802512e-05,Transitional,0.999945026974897,0.0006258961531588503,{Transitional}
2011-01-12,2.6480226897896807e-33,9.517755260608165e-14,0.9999999997964836,0.0,2.034212431793992e-10,Transitional,0.9999999997964836,4.743636117976343e-09,2.947386836937442e-09,{Transitional},2.154424403603562e-07,2.154424403603562e-07,0.9999952253498521,2.154424403603562e-07,4.1283228269655646e-06,Transitional,0.9999952253498521,6.587758530754529e-05,{Transitional}
2011-01-13,2.1181689203242846e-32,9.796010547104765e-14,0.9999999998772788,0.0,1.2262329024356748e-10,Transitional,0.9999999998772788,2.9219199135781203e-09,1.815490918291488e-09,{Transitional},2.154426583676292e-07,2.154426583676292e-07,0.999996237294862,2.154426583676292e-07,3.1163771627826753e-06,Transitional,0.999996237294862,5.319624210814712e-05,{Transitional}
2011-01-14,4.4398491016388994e-30,1.7379705100650525e-13,0.9999999999282936,0.0,7.153269613109443e-11,Transitional,0.9999999999282936,1.7455535805756543e-09,1.0845734197572703e-09,{Transitional},2.1544283208964621e-07,2.1544283208964621e-07,0.9999970436693777,2.1544283208964621e-07,2.3100021260189704e-06,Transitional,0.9999970436693777,4.285764530760199e-05,{Transitional}
2011-01-17,1.839473227980665e-26,5.676890363643821e-13,0.999999999989282,0.0,1.015018129644075e-11,Transitional,0.999999999989282,2.8113164705545157e-10,1.7467691352583492e-10,{Transitional},2.1544316156003892e-07,2.1544316156003892e-07,0.9999985729693558,2.1544316156003892e-07,7.807011594913206e-07,Transitional,0.9999985729693558,2.232760750059004e-05,{Transitional}
2011-01-18,2.190653705478792e-38,1.1390129340833317e-13,0.9999996554081568,0.0,3.445917291556093e-07,Transitional,0.9999996554081568,5.472429881253235e-06,3.400211862150543e-06,{Transitional},2.1538805697957194e-07,2.1538805697957194e-07,0.9997426087792446,2.1538805697957194e-07,0.0002567450565843718,Transitional,0.9997426087792446,0.002389898244052933,{Transitional}
2011-01-19,7.946616811918271e-39,5.043179440363153e-15,0.9999998902041142,0.0,1.0979588076197232e-07,Transitional,0.9999998902041142,1.869233791950966e-06,1.1614202557984684e-06,{Transitional},2.1541403850864128e-07,2.1541403850864128e-07,0.999863334755759,2.1541403850864128e-07,0.00013601900212553984,Transitional,0.999863334755759,0.0013575147126356254,{Transitional}
2011-01-20,3.522758646278807e-31,9.912000581226574e-14,0.9999999947279324,0.0,5.271968389311315e-09,Transitional,0.9999999947279324,1.0576105920784975e-07,6.571304080186457e-08,{Transitional},2.1543790516060176e-07,2.1543790516060176e-07,0.9999741720015269,2.1543790516060176e-07,2.518168475754134e-05,Transitional,0.9999741720015269,0.0003024077307851183,{Transitional}
2011-01-21,1.0132317472120323e-25,2.002277848155769e-12,0.9999999999713882,0.0,2.6609528520697828e-11,Transitional,0.9999999999713882,7.276892824894581e-10,4.521387727153183e-10,{Transitional},2.1544302060143603e-07,3.168443397731479e-07,0.9999979186875377,2.1544302060143603e-07,1.333582081247846e-06,Transitional,0.9999979186875377,3.147740193056558e-05,{Transitional}
2011-01-24,1.0306443403634533e-21,4.45021516568686e-11,0.9999999999550152,0.0,4.825998341301666e-13,Transitional,0.9999999999550152,1.1168708703686887e-09,6.939508891520658e-10,{Transitional},2.1544294743611664e-07,1.7745960454766005e-06,0.9999975790751121,2.1544294743611664e-07,2.1544294743611664e-07,Transitional,0.9999975790751121,3.5841523254858995e-05,{Transitional}
2011-01-25,4.4605249543670164e-39,6.658696503167534e-05,0.9999186960081758,0.0,1.4717026792496266e-05,Transitional,0.9999186960081758,0.0008854167195959,0.0005501403395281,{Transitional},2.1398720647129686e-07,0.0047502356427707665,0.9931957637114978,2.1398720647129686e-07,0.002053572671318434,Transitional,0.9931957637114978,0.04490714842246172,{Transitional}
2011-01-26,1.0100825450000844e-27,1.2425497797530216e-11,0.999999999949084,0.0,3.8490491818189915e-11,Transitional,0.999999999949084,1.2830125481733744e-09,7.971805176584643e-10,{Transitional},2.154428352690726e-07,8.735427530196232e-07,0.9999970584385179,2.154428352690726e-07,1.6371330585580973e-06,Transitional,0.9999970584385179,4.355324335986785e-05,{Transitional}
2011-01-27,2.1047618019964105e-23,5.1892540944621707e-11,0.999999999947457,0.0,6.504735727456949e-13,Transitional,0.999999999947457,1.2971109927308102e-09,8.05940373784951e-10,{Transitional},2.1544291337089474e-07,1.9327171002196114e-06,0.9999974209541596,2.1544291337089474e-07,2.1544291337089474e-07,Transitional,0.9999974209541596,3.792850633435451e-05,{Transitional}
2011-01-28,1.5317487161161539e-28,5.2544956078298576e-12,0.9999999998933664,0.0,1.0137906920280612e-10,Transitional,0.9999999998933664,2.573143322339284e-09,1.5987838377981812e-09,{Transitional},2.154426554533653e-07,5.415352258137536e-07,0.9999962237769847,2.154426554533653e-07,2.803802478431055e-06,Transitional,0.9999962237769847,5.4049589404455625e-05,{Transitional}
2011-01-31,2.581421620056868e-26,8.64698737373096e-12,0.9999999999613752,0.0,2.9977643112257876e-11,Transitional,0.9999999999613752,9.82341789653931e-10,6.103632715897972e-10,{Transitional},2.1544291533013711e-07,7.141882083403678e-07,0.9999974300558895,2.1544291533013711e-07,1.424870071330214e-06,Transitional,0.9999974300558895,3.84723442072633e-05,{Transitional}
2011-02-01,5.205764414195065e-27,7.360997315391345e-12,0.9999999999401844,0.0,5.245466006444607e-11,Transitional,0.9999999999401844,1.4872433968836078e-09,9.240762786768912e-10,{Transitional},2.1544281658704412e-07,6.53075656388931e-07,0.999996971719279,2.1544281658704412e-07,1.9443194311967285e-06,Transitional,0.999996971719279,4.451240017615118e-05,{Transitional}
2011-02-02,6.049197777708989e-31,5.065860680037834e-12,0.9999999987918504,7.804864188316797e-26,1.2030837071241841e-09,Transitional,0.9999999987918504,2.604638053932992e-08,1.6183526147919305e-08,{Transitional},2.1544087452923584e-07,5.306426174792785e-07,0.9999879568474864,2.1544087452923584e-07,1.1081628146926229e-05,Transitional,0.9999879568474864,0.00015276854525431843,{Transitional}
2011-02-03,2.4878664607573155e-30,2.874983518667449e-12,0.9999999998747642,3.4579070902661035e-26,1.2236079449607894e-10,Transitional,0.9999999998747642,2.9915528912675314e-09,1.8587563199273287e-09,{Transitional},2.1544262212569989e-07,3.873727333505883e-07,0.9999960690733306,2.1544262212569989e-07,3.11266869168165e-06,Transitional,0.9999960690733306,5.573310523071371e-05,{Transitional}
2011-02-04,2.1295730975326793e-31,3.1130719760166653e-12,0.9999999998389554,4.545853318325857e-26,1.579316017699397e-10,Transitional,0.9999999998389554,3.804998804860699e-09,2.364178683417524e-09,{Transitional},2.1544251621712183e-07,4.0487913041662706e-07,0.9999955774693636,2.1544251621712183e-07,3.5867664734034367e-06,Transitional,0.9999955774693636,6.196834625825574e-05,{Transitional}
2011-02-07,7.259650367732633e-32,1.0470004599008997e-12,0.999999999411748,1.241239898185487e-25,5.872050207223829e-10,Transitional,0.999999999411748,1.3095855210448933e-08,8.136912340186438e-09,{Transitional},2.1544172582616474e-07,2.210097407808797e-07,0.9999919085621878,2.1544172582616474e-07,7.439544619669966e-06,Transitional,0.9999919085621878,0.00010594405369049845,{Transitional}
2011-02-08,1.3623101488429874e-30,1.6158366485597994e-12,0.9999999999363566,1.2142462910884027e-25,6.202757781542959e-11,Transitional,0.9999999999363566,1.562606454434849e-09,9.70901979108704e-10,{Transitional},2.154428558080296e-07,2.8126031616608463e-07,0.9999971537648406,2.154428558080296e-07,2.1340891315498443e-06,Transitional,0.9999971537648406,4.156890006733404e-05,{Transitional}
2011-02-09,1.6518979126515608e-37,1.8808046544360199e-13,0.999999994469549,2.1908660720790063e-26,5.530262877668621e-09,Transitional,0.999999994469549,1.1068067221312549e-07,6.876976822655617e-08,{Transitional},2.154377590977876e-07,2.154377590977876e-07,0.9999734938944591,2.154377590977876e-07,2.585979226360561e-05,Transitional,0.9999734938944591,0.0003095794042409444,{Transitional}
2011-02-10,1.5801670833089114e-34,1.1838196371479805e-13,0.9999999994998232,1.059468600269655e-27,5.000585061891546e-10,Transitional,0.9999999994998232,1.1210836681912804e-08,6.965684476114788e-09,{Transitional},2.1544186386546892e-07,2.1544186386546892e-07,0.9999925493328108,2.1544186386546892e-07,6.804341597539512e-06,Transitional,0.9999925493328108,9.832981765945013e-05,{Transitional}
2011-02-11,1.8873869343659498e-36,3.5922205281545865e-14,0.9999999957430084,2.4402056343718793e-28,4.256955763146698e-09,Transitional,0.9999999957430084,8.630757745849247e-08,5.362591299217104e-08,{Transitional},2.1543851275559606e-07,2.1543851275559606e-07,0.9999769927715776,2.1543851275559606e-07,2.2360912884000136e-05,Transitional,0.9999769927715776,0.0002723733235571553,{Transitional}
2011-02-14,1.1541769068200616e-29,3.3460794387333e-13,0.999999999729024,8.331778450594901e-28,2.706415671675036e-10,Transitional,0.999999999729024,6.240421809972208e-09,3.8773920769234565e-09,{Transitional},2.1544228748434094e-07,2.1544228748434094e-07,0.9999945157247694,2.1544228748434094e-07,4.837948368256432e-06,Transitional,0.9999945157247694,7.461748868511959e-05,{Transitional}
2011-02-15,3.353145234896543e-27,1.0609880735603192e-12,0.9999999999589884,1.6232400069343257e-27,3.995058897742967e-11,Transitional,0.9999999999589884,1.0241249050256035e-09,6.36324580844952e-10,{Transitional},2.154429681273352e-07,2.2264653255699835e-07,0.9999976751174484,2.154429681273352e-07,1.6713500826844865e-06,Transitional,0.9999976751174484,3.4581744106006534e-05,{Transitional}
2011-02-16,2.1099914866100705e-33,4.2472488910637566e-14,0.9999999929725908,9.899399654635979e-29,7.027366681543365e-09,Transitional,0.9999999929725908,1.3895452458047013e-07,8.633730043696839e-08,{Transitional},2.1543696615539818e-07,2.1543696615539818e-07,0.9999698125503117,2.1543696615539818e-07,2.954113878985014e-05,Transitional,0.9999698125503117,0.00034821425238159675,{Transitional}
2011-02-17,3.734246580452255e-27,2.875773179457962e-13,0.9999999999372456,3.655923581558158e-28,6.246686249447407e-11,Transitional,0.9999999999372456,1.536381221109211e-09,9.546073254765082e-10,{Transitional},2.1544286818168444e-07,2.1544286818168444e-07,0.9999972111987526,2.1544286818168444e-07,2.142472642814973e-06,Transitional,0.9999972111987526,4.0677178565499494e-05,{Transitional}
2011-02-18,1.8318405315777728e-35,4.656049253556775e-14,0.9999999963820826,2.42860688914719e-28,3.6178708413107045e-09,Transitional,0.9999999963820826,7.39391328333407e-08,4.5940966260398194e-08,{Transitional},2.1543892894307786e-07,2.1543892894307786e-07,0.9999789248977752,2.1543892894307786e-07,2.0428785437953553e-05,Transitional,0.9999789248977752,0.00025159779778509753,{Transitional}
2011-02-21,4.8011289023364505e-39,3.1205222949906943e-14,0.999999985070694,3.458763547602978e-28,1.4929274811777532e-08,Transitional,0.999999985070694,2.839528304425427e-07,1.764298133210338e-07,{Transitional},2.154336586355847e-07,2.154336586355847e-07,0.9999544560135957,2.154336586355847e-07,4.4897685428425254e-05,Transitional,0.9999544560135957,0.0005049403705456324,{Transitional}
2011-02-22,5.581890051375885e-42,6.443988377945277e-15,0.9999998473064776,2.720956654108885e-27,1.5269351594112416e-07,Transitional,0.9999998473064776,2.5491909351317788e-06,1.5839013828600594e-06,{Transitional},2.1540815184960098e-07,2.1540815184960098e-07,0.9998359874784419,2.1540815184960098e-07,0.0001633662971025464,Transitional,0.9998359874784419,0.00159839406909369,{Transitional}
2011-02-23,4.155096959531527e-38,2.3803625916601206e-14,0.9999999915685902,0.0,8.431385975763966e-09,Transitional,0.9999999915685902,1.6518053245018636e-07,1.0263243532045836e-07,{Transitional},2.1543628858841082e-07,2.1543628858841082e-07,0.9999666667829872,2.1543628858841082e-07,3.26869081469811e-05,Transitional,0.9999666667829872,0.0003808617907260154,{Transitional}
2011-02-24,2.293133780893577e-32,2.4152403954854694e-13,0.999999999914767,0.0,8.499155017422661e-11,Transitional,0.999999999914767,2.060684156533662e-09,1.2803750555478718e-09,{Transitional},2.154427820687443e-07,2.154427820687443e-07,0.9999968114854032,2.154427820687443e-07,2.5421862507033286e-06,Transitional,0.9999968114854032,4.585969242739186e-05,{Transitional}
2011-02-25,3.6995469244044015e-27,2.360027062430632e-12,0.9999999999904304,0.0,7.209439859899588e-12,Transitional,0.9999999999904304,2.5494546516080716e-10,1.5840652391195992e-10,{Transitional},2.1544316229866052e-07,3.4714332329826567e-07,0.9999985763983716,2.1544316229866052e-07,6.455719803213498e-07,Transitional,0.9999985763983716,2.2402612516284804e-05,{Transitional}
2011-02-28,2.5821427613131133e-21,1.1195620098503886e-11,0.9999999999885136,0.0,2.9063974179851333e-13,Transitional,0.9999999999885136,2.997881069518527e-10,1.8626882381467927e-10,{Transitional},2.1544315214581757e-07,8.24398559237358e-07,0.9999985292719843,2.1544315214581757e-07,2.1544315214581757e-07,Transitional,0.9999985292719843,2.2940926026887994e-05,{Transitional}
2011-03-01,1.7163322607248246e-26,6.9246546542632096e-12,0.999999999980923,0.0,1.2152308608637135e-11,Transitional,0.999999999980923,4.995474655843065e-10,3.1038629183824504e-10,{Transitional},2.1544305428009714e-07,6.312775448322585e-07,0.9999980750153321,2.1544305428009714e-07,8.62821014310633e-07,Transitional,0.9999980750153321,2.9598760559277785e-05,{Transitional}
2011-03-02,5.272869153040757e-26,1.1309646865631373e-12,0.9999999999785668,0.0,2.0302202153169876e-11,Transitional,0.9999999999785668,5.496972486453728e-10,3.415461040146714e-10,{Transitional},2.1544307925652242e-07,2.3068877420841948e-07,0.9999981909443199,2.1544307925652242e-07,1.147480747296019e-06,Transitional,0.9999981909443199,2.7644002664176627e-05,{Transitional}
2011-03-03,8.498978072935726e-28,1.3158793601177518e-12,0.9999999999542992,5.39733752308184e-215,4.438500630249976e-11,Transitional,0.9999999999542992,1.1370211168506375e-09,7.064709412312875e-10,{Transitional},2.1544294034886232e-07,2.5093625972227376e-07,0.9999975461785938,2.1544294034886232e-07,1.7719992657583021e-06,Transitional,0.9999975461785938,3.6349202047149506e-05,{Transitional}
2011-03-04,9.214308710616689e-24,4.860859259077685e-12,0.9999999999916022,4.596630420447105e-192,3.536995123706039e-12,Transitional,0.9999999999916022,2.2549483913942734e-10,1.4010782112022628e-10,{Transitional},2.1544317080129967e-07,5.186089177246666e-07,0.9999986158647775,2.1544317080129967e-07,4.3463996297598006e-07,Transitional,0.9999986158647775,2.1870779146548436e-05,{Transitional}
2011-03-07,5.339110436663635e-28,5.522009945865976e-13,0.9999999997755156,1.9989027830623022e-27,2.2393225560126447e-10,Transitional,0.9999999997755156,5.213204278601308e-09,3.2391459392906323e-09,{Transitional},2.154423916059225e-07,2.154423916059225e-07,0.9999949990401682,2.154423916059225e-07,4.354632656958258e-06,Transitional,0.9999949990401682,6.867719692420377e-05,{Transitional}
2011-03-08,1.052690566995216e-31,2.875058480395208e-13,0.9999999991420964,2.7606352655056555e-27,8.576159752323356e-10,Transitional,0.9999999991420964,1.8768108233482542e-08,1.1661281301058586e-08,{Transitional},2.1544135166255016e-07,2.1544135166255016e-07,0.999990171698728,2.1544135166255016e-07,9.181977217070497e-06,Transitional,0.999990171698728,0.00012624472769409446,{Transitional}
2011-03-09,8.199537343888745e-30,1.576594678371318e-13,0.999999999268972,6.882752496113244e-27,7.308703896792543e-10,Transitional,0.999999999268972,1.6108525165973452e-08,1.0008789429851977e-08,{Transitional},2.154415198168193e-07,2.154415198168193e-07,0.9999909522721914,2.154415198168193e-07,8.401403249251158e-06,Transitional,0.9999909522721914,0.00011715727552083373,{Transitional}
2011-03-10,8.545899356795766e-34,7.256802754281511e-14,0.9999999936724384,0.0,6.3274891597085665e-09,Transitional,0.9999999936724384,1.2578019486143933e-07,7.815162914312763e-08,{Transitional},2.154373263947742e-07,2.154373263947742e-07,0.9999714850221634,2.154373263947742e-07,2.786866585738999e-05,Transitional,0.9999714850221634,0.00033072261920775065,{Transitional}
2011-03-11,3.254447648516012e-28,1.0122593050470613e-12,0.9999999999738296,0.0,2.5158287362235128e-11,Transitional,0.9999999999738296,6.654608017109586e-10,4.1347404368306534e-10,{Transitional},2.1544305094572417e-07,2.1690640033004667e-07,0.9999980595346031,2.1544305094572417e-07,1.292672894871681e-06,Transitional,0.9999980595346031,2.941006512788829e-05,{Transitional}
2011-03-14,9.943502154956803e-38,1.5294428340091016e-13,0.9999999696241342,0.0,3.0375712853908315e-08,Transitional,0.9999999696241342,5.561701913105439e-07,3.455679694219436e-07,{Transitional},2.154289808212782e-07,2.154289808212782e-07,0.9999327349422799,2.154289808212782e-07,6.661877077750839e-05,Transitional,0.9999327349422799,0.0007178247248340599,{Transitional}
2011-03-15,7.780233353815057e-33,1.7656091225386936e-14,0.999999992720994,3.332593704162852e-46,7.278988307719544e-09,Transitional,0.999999992720994,1.4367317057623606e-07,8.92691600379576e-08,{Transitional},2.1543684057691324e-07,2.1543684057691324e-07,0.9999692295268489,2.1543684057691324e-07,3.012416262930088e-05,Transitional,0.9999692295268489,0.00035428929235268707,{Transitional}
2011-03-16,3.180927347076938e-37,8.707333911467261e-15,0.9999998519960106,0.0,1.4800398070329488e-07,Transitional,0.9999998519960106,2.4755167663348485e-06,1.538125048011885e-06,{Transitional},2.1540875587831785e-07,2.1540875587831785e-07,0.999838793736028,2.1540875587831785e-07,0.0001605600377043669,Transitional,0.999838793736028,0.001573901088745553,{Transitional}
2011-03-17,1.8096228939588195e-32,3.2729333844279504e-14,0.9999999953626184,0.0,4.637348725265291e-09,Transitional,0.9999999953626184,9.362294010836185e-08,5.817120336550746e-08,{Transitional},2.1543827820466264e-07,2.1543827820466264e-07,0.9999759038712641,2.1543827820466264e-07,2.3449813901263275e-05,Transitional,0.9999759038712641,0.00028400735999655467,{Transitional}
2011-03-18,2.956680308848777e-28,2.235212848563207e-13,0.9999999999167464,0.0,8.303002089657929e-11,Transitional,0.9999999999167464,2.0146683473531402e-09,1.2517838257619843e-09,{Transitional},2.1544278912733394e-07,2.1544278912733394e-07,0.9999968442495738,2.1544278912733394e-07,2.5094220587565387e-06,Transitional,0.9999968442495738,4.543739656002799e-05,{Transitional}
2011-03-21,2.8946910517660027e-32,3.43388236598698e-14,0.9999999977743064,0.0,2.2256591333292833e-09,Transitional,0.9999999977743064,4.656692178777793e-08,2.8933655301651566e-08,{Transitional},2.1543996987263803e-07,2.1543996987263803e-07,0.9999837572382336,2.1543996987263803e-07,1.5596441856848417e-05,Transitional,0.9999837572382336,0.0001987927264087226,{Transitional}
2011-03-22,8.140794785715922e-27,1.6021045481691352e-13,0.9999999999525911,0.0,4.724853820049554e-11,Transitional,0.9999999999525911,1.173184488523706e-09,7.289405074032286e-10,{Transitional},2.1544293450291965e-07,2.1544293450291965e-07,0.9999975190431827,2.1544293450291965e-07,1.834628013805851e-06,Transitional,0.9999975190431827,3.663545796257875e-05,{Transitional}
2011-03-23,7.438826342937282e-29,2.522274262809705e-13,0.999999999814142,0.0,1.8560584994084008e-10,Transitional,0.999999999814142,4.349717120544238e-09,2.702631202446177e-09,{Transitional},2.1544248451244015e-07,2.1544248451244015e-07,0.9999954302954821,2.1544248451244015e-07,3.923377064253385e-06,Transitional,0.9999954302954821,6.333157116836814e-05,{Transitional}
2011-03-24,5.886061494073022e-29,1.973452085935878e-13,0.9999999998698376,0.0,1.2996506547913706e-10,Transitional,0.9999999998698376,3.092076557318325e-09,1.9212151853946914e-09,{Transitional},2.1544263632489268e-07,2.1544263632489268e-07,0.9999961349774082,2.1544263632489268e-07,3.218694682622609e-06,Transitional,0.9999961349774082,5.4491846535986475e-05,{Transitional}
2011-03-25,4.453253608386397e-26,6.859505386028099e-13,0.9999999999886762,0.0,1.0637833110025456e-11,Transitional,0.9999999999886762,2.967452440171683e-10,1.8437818677228329e-10,{Transitional},2.154431571176387e-07,2.154431571176387e-07,0.999998552349224,2.154431571176387e-07,8.013213046697809e-07,Transitional,0.999998552349224,2.261731993463519e-05,{Transitional}
2011-03-28,6.721915520752319e-37,1.8401093318924025e-13,0.999999949964372,0.0,5.0035443884246556e-08,Transitional,0.999999949964372,8.911612208495519e-07,5.537095988386201e-07,{Transitional},2.1542439758286597e-07,2.1542439758286597e-07,0.9999114505132793,2.1542439758286597e-07,8.790321352771473e-05,Transitional,0.9999114505132793,0.0009194184922019172,{Transitional}
2011-03-29,1.4175058386251757e-35,3.1869301979526365e-14,0.9999999967790936,0.0,3.2208744642011795e-09,Transitional,0.9999999967790936,6.619951867936081e-08,4.113207360651845e-08,{Transitional},2.1543920411359212e-07,2.1543920411359212e-07,0.999980202346716,2.1543920411359212e-07,1.9151335671561866e-05,Transitional,0.999980202346716,0.00023776241124089006,{Transitional}
2011-03-30,1.0517723275536544e-45,1.8808656388751845e-13,0.9999962870316288,0.0,3.712968183035197e-06,Transitional,0.9999962870316288,5.013872676185999e-05,3.115294251148254e-05,{Transitional},2.152367145366655e-07,2.152367145366655e-07,0.9990382699945484,2.152367145366655e-07,0.0009610842953079868,Transitional,0.9990382699945484,0.00764826361167457,{Transitional}
2011-03-31,1.263241405985164e-31,4.1642491155282374e-13,0.999999996751392,0.0,3.248191469430086e-09,Transitional,0.999999996751392,6.674441561502783e-08,4.1470637108382856e-08,{Transitional},2.1543918471275933e-07,2.1543918471275933e-07,0.999980112280638,2.1543918471275933e-07,1.9241401807656552e-05,Transitional,0.999980112280638,0.00023874059798147985,{Transitional}
2011-04-01,2.0433220013233326e-44,1.1654057906003184e-13,0.9998231846669048,0.0,0.0001768153329787,Transitional,0.9998231846669048,0.0017045557332701,0.0010591000249846,{Transitional},2.13705973462161e-07,2.13705973462161e-07,0.9918378177341703,2.13705973462161e-07,0.008161541147909245,Transitional,0.9918378177341703,0.04738194735662843,{Transitional}
2011-04-04,1.618546210514555e-38,6.042739032722601e-15,0.9996815936663423,0.0,0.0003184063336515,Transitional,0.9996815936663423,0.0028822214511865,0.0017908248767593,{Transitional},2.1305052635925986e-07,2.1305052635925986e-07,0.9887180041114817,2.1305052635925986e-07,0.011281356736939377,Transitional,0.9887180041114817,0.061820346815027065,{Transitional}
2011-04-05,1.8811111522158443e-40,3.0061051086105043e-16,0.9741568037213316,0.0,0.0258431962786679,Transitional,0.9741568037213316,0.1199815235955875,0.0745487121116269,{Transitional},1.9291646257292323e-07,1.9291646257292323e-07,0.8825080203530298,1.9291646257292323e-07,0.11749140089758246,Transitional,0.8825080203530298,0.36190625921819775,"{Transitional, Post-Shock}"
2011-04-06,9.076197600510209e-50,4.637839446381458e-19,0.0433682133368552,0.0,0.9566317866631447,Post-Shock,0.9566317866631447,0.1785046054011942,0.1109111473155403,{Post-Shock},1.8724387635262848e-07,1.8724387635262848e-07,0.1520363247487381,1.8724387635262848e-07,0.8479631135196328,Post-Shock,0.8479631135196328,0.4262342685808267,"{Post-Shock, Transitional}"
2011-04-07,7.100216219627497e-56,7.96099728307682e-23,9.303618217548716e-05,0.0,0.9999069638178244,Post-Shock,0.9999069638178244,0.0009566422679072,0.0005943952609271,{Post-Shock},2.1422066351672016e-07,2.1422066351672016e-07,0.005726512098442772,2.1422066351672016e-07,0.9942728452395666,Post-Shock,0.9942728452395666,0.035284562000836,{Post-Shock}
2011-04-08,5.8347278811380464e-67,9.959307198287896e-28,1.1322953151836936e-08,0.0,0.9999999886770468,Post-Shock,0.9999999886770468,2.184906172439997e-07,1.3575585336718977e-07,{Post-Shock},2.1543503548366205e-07,2.1543503548366205e-07,3.850491523863869e-05,2.1543503548366205e-07,0.999960848779655,Post-Shock,0.999960848779655,0.0004404634855646577,{Post-Shock}
2011-04-11,7.542510989943927e-88,1.8119064095647163e-32,7.383563767438291e-14,0.0,0.9999999999999262,Post-Shock,0.9999999999999262,1.1087461911520865e-12,6.889027421227007e-13,{Post-Shock},2.1544328333980394e-07,2.1544328333980394e-07,2.1544328333980394e-07,2.1544328333980394e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974205343e-05,{Post-Shock}
2011-04-12,6.16682224866818e-89,1.506811714654201e-35,3.390325061584279e-13,0.0,0.9999999999996608,Post-Shock,0.9999999999996608,8.607807908472777e-12,5.348331763512642e-12,{Post-Shock},2.154432833398357e-07,2.154432833398357e-07,2.154432833398357e-07,2.154432833398357e-07,0.9999991382268667,Post-Shock,0.9999991382268667,1.4090474974096145e-05,{Post-Shock}
2011-04-13,2.0904480636656729e-88,2.4109428782569005e-35,6.841446195803955e-13,0.0,0.999999999999316,Post-Shock,0.999999999999316,1.823102924421525e-11,1.1327575362408855e-11,{Post-Shock},2.1544328333987697e-07,2.1544328333987697e-07,2.1544328333987697e-07,2.1544328333987697e-07,0.9999991382268667,Post-Shock,0.9999991382268667,1.4090474974098513e-05,{Post-Shock}
2011-04-14,1.1577347439446907e-84,2.107185667346917e-34,9.236619370272952e-12,0.0,0.9999999999907634,Post-Shock,0.9999999999907634,2.4196974573385225e-10,1.50344256130949e-10,{Post-Shock},2.154431701460489e-07,2.154431701460489e-07,7.40847582846768e-07,2.154431701460489e-07,0.9999986128229068,Post-Shock,0.9999986128229068,2.1766109181745152e-05,{Post-Shock}
